DOI,Title,Year,First author,Found in,OpenAlex API,Indexed in,is_oa,oa_status,oa_url,pdf url,cited by count,citation normalized percentile (value),Concepts,ISSN,Authors,APA reference,Abstract
10.1002/eat.23815,Screening for eating disorders across genders in college students: Initial validation of the brief assessment of stress and eating,2022,Kelsie T. Forbush,,https://api.openalex.org/works?filter=doi:10.1002/eat.23815,,true,Green,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10044497,,12,0.807658,"Psychology, Eating disorders, Clinical psychology, Psychometrics, Stress (linguistics), Developmental psychology, Psychiatry, Linguistics, Philosophy",,"Kelsie T. Forbush, Brianne N. Richson, Trevor Swanson, Marianna L. Thomeczek, Sonakshi Negi, Sarah Johnson, Danielle A. N. Chapa, Robert W. Morgan, Colin J. O'Brien, Sara R. Gould, Kara A. Christensen, Yiyang Chen","Forbush, K. T., Richson, B. N., Swanson, T., Thomeczek, M. L., Negi, S., Johnson, S., Chapa, D. A. N., Morgan, R. W., O'Brien, C. J., Gould, S. R., Christensen, K. A., & Chen, Y. (2022). Screening for eating disorders across genders in college students: initial validation of the brief assessment of stress and eating. . https://doi.org/10.1002/eat.23815","Given that eating disorders (EDs) are relatively common in college populations, it is important to have reliable and valid tools to identify students so that they can be referred to evidence-based care. Although research supports the psychometric properties of existing ED screens for identifying cases of EDs, most studies have been conducted in samples of young white-majority women or have not reported the psychometric properties of the screening tool in men. Objective: The purpose of the current study was to validate a brief, 10-item screening tool for the identification of EDs—the brief assessment of stress and eating (BASE). Method: Participants were college students (N = 596; 68.2% cisgender women) from a large Midwestern university who completed the BASE and SCOFF. The Eating Disorders Diagnostic Survey was used to generate DSM-5 ED diagnoses. We evaluated area under the curve (AUC) for both receiver operating curves (ROC) and precision-recall curves (PRC). Results: Both the BASE and SCOFF performed significantly better than chance at identifying probable EDs in cisgender women (BASE AUC: ROC =.787, PRC =.633, sensitivity =.733, specificity =.697; SCOFF AUC: ROC =.810, PRC =.684, sensitivity =.793, specificity =.701). However, the BASE (AUC: ROC =.821, PRC =.605, sensitivity =.966, specificity =.495) significantly outperformed the SCOFF (AUC: ROC =.710, PRC =.354, sensitivity =.828, specificity =.514) for identifying probable EDs in cisgender college men. Discussion: The BASE is appropriate for student healthcare and college research settings. Because the BASE outperforms the SCOFF in college men, results from the current study are expected to contribute to improved identification of EDs on college campuses. Public Significance: The BASE is a new screening tool to identify eating disorders. The BASE performed as well as, if not better than, the SCOFF (particularly in men). Given the need for brief, psychometrically strong, and unbiased ED screening tools in college students, the current study helps address an unmet student healthcare need that we expect will contribute to improved identification of EDs on college campuses. © 2022 Wiley Periodicals LLC."
10.4274/jcrpe.galenos.2021.2020.0283,Menstrual Suppression in Gender Minority Youth,2021,Sinem Akgül,,https://api.openalex.org/works?filter=doi:10.4274/jcrpe.galenos.2021.2020.0283,,true,Gold,https://doi.org/10.4274/jcrpe.galenos.2021.2020.0283,,4,0.634156,"Medicine, Gender dysphoria, Distress, Menstrual bleeding, Menstrual cycle, Dysphoria, Young adult, Gender identity, Clinical psychology, Obstetrics, Psychiatry, Anxiety, Psychology, Gerontology, Internal medicine, Social psychology, Hormone",,"Sinem Akgül, Zeynep Tüzün, Melis Pehlivantürk Kızılkan, Zeynep Alev Özön","Akgül, S., Tüzün, Z., Kızılkan, M. P., & Özön, Z. A. (2021). Menstrual suppression in gender minority youth. . https://doi.org/10.4274/jcrpe.galenos.2021.2020.0283","The purpose of this case series was to evaluate menstrual suppression in sex assigned at birth female adolescents identifying as male or gender non-conforming. A retrospective chart review of four gender minority youth (GMY), age 14-17, was performed for gender identity history, type and success of menstrual suppression, method satisfaction, side effects and improvement in menstrual distress. Menstrual suppression was successful in three patients, one patient discontinued use due to side effects that caused an increase in gender dysphoria. Menstrual distress and bleeding pattern improved in the majority of GMY in this series but side effects, as well as contraindications, may limit their use. In conclusion, menstrual dysphoria can be life-threatening for GMY and it is important that clinicians consider menstrual suppression in GMY with menstrual dysphoria. This series emphasizes the importance of individualized treatment plans. © 2022."
10.1037/ccp0000710,A person-centered approach to understanding heterogeneity of youth receiving transdiagnostic treatment for emotional disorders.,2022,Sarah M. Kennedy,,https://api.openalex.org/works?filter=doi:10.1037/ccp0000710,,true,Hybrid,https://doi.org/10.1037/ccp0000710,,7,0.615823,"PsycINFO, Psychology, Psychopathology, Psychological intervention, Anxiety, Clinical psychology, Distress, Affect (linguistics), Intervention (counseling), Depression (economics), MEDLINE, Psychiatry, Communication, Political science, Law, Economics, Macroeconomics",,"Sarah M. Kennedy, Niza A. Tonarely, Elizabeth R. Halliday, Jill Ehrenreich–May","Kennedy, S. M., Tonarely, N. A., Halliday, E. R., & Ehrenreich–May, J. (2022). A person-centered approach to understanding heterogeneity of youth receiving transdiagnostic treatment for emotional disorders.. . https://doi.org/10.1037/ccp0000710","Objective: Transdiagnostic models of youth psychopathology posit shared, underlying core features of emotional disorders that confer risk for and/or maintain symptoms. Youth may differ in the presence and severity of these underlying core features, and matching intervention strategies to such features may help personalize transdiagnostic interventions. We used latent profile analysis (LPA) to identify profiles of youth based on core underlying transdiagnostic dysfunctions and examined associations of profiles with treatment outcome. Method: LPA was conducted with 298 youth ages 7–18.8 (Mage = 12, SD = 3.2; 48.7% female; primarily White and Hispanic/Latinx) with a primary emotional disorder. Indicators for LPA included self-report measures of affect, anxiety sensitivity (AS), distress tolerance (DT), and emotion regulation (ER). Longitudinal associations between profile membership and treatment outcome were examined in a subset of 177 youth (Mage = 11.8, SD = 3.2; 52% female; primarily White and Hispanic/Latinx). Results: LPA identified three profiles characterized by differing levels of DT, affect, and ER. A Moderately Distressed and Dysregulated profile had the largest membership (65.1%) and poorer youth-reported anxiety and depression outcomes compared to a Distress Tolerant, Regulated Expressive profile (24.9%). A Distressed, High Affect Avoidant profile (10%) had the greatest baseline severity and the poorest depression outcomes, although most youth improved. Conclusions: Youth characterized by certain profiles of transdiagnostic core processes appear to have the poorest functioning and treatment prognosis, although most youth improved. Targeting these processes more directly and/or earlier in treatment may help to improve outcomes for youth © 2022. American Psychological Association"
10.1192/bjo.2021.53,Gender differences in the comorbidity of neurological and psychological disorders in a large clinical sample of children,2021,Valerie Brandt,,https://api.openalex.org/works?filter=doi:10.1192/bjo.2021.53,,true,Gold,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/FD0C258A8CA4863383D63C9D0E240DAA/S2056472421000533a.pdf/div-class-title-gender-differences-in-the-comorbidity-of-neurological-and-psychological-disorders-in-a-large-clinical-sample-of-children-div.pdf,,0,0.0,"Comorbidity, Autism, Psychiatry, Clinical psychology, Psychology, Autism spectrum disorder, Intellectual disability, Learning disability, Mental health, Attention deficit hyperactivity disorder, Psychiatric comorbidity, Medicine",,"Valerie Brandt, Elisa Napoleone, Praveetha Patalay","Brandt, V., Napoleone, E., & Patalay, P. (2021). Gender differences in the comorbidity of neurological and psychological disorders in a large clinical sample of children. . https://doi.org/10.1192/bjo.2021.53","This study aimed to establish rates and gender patterns of 25 comorbidities in 1912 children (72% male) with a neurological disorder and a comparison group (n = 40 718, 45% male) from a large clinical records data-set in child mental health services in the UK with clinician-recorded data on neurological and psychological conditions. Obsessive-compulsive disorder, oppositional defiant/conduct disorders, autism spectrum disorders and intellectual disabilities (also known in UK health services as learning disabilities) occurred significantly more often in both boys and girls with neurological disorders than in the comparison group. Girls with neurological disorders showed a 'male-typic' comorbidity profile.  Copyright © The Author(s), 2021. Published by Cambridge University Press on behalf of the Royal College of Psychiatrists."
10.1002/eat.23869,Disparities in eating disorder symptoms and mental healthcare engagement prior to and following the onset of the <scp>COVID</scp>‐19 pandemic: Findings from a national study of US college students,2022,Kelly A. Romano,,https://api.openalex.org/works?filter=doi:10.1002/eat.23869,,true,Green,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9851957,,11,0.807658,"Mental health, Pandemic, Ethnic group, Depression (economics), Body mass index, Lesbian, Psychology, Clinical psychology, Health care, Eating disorders, Medicine, Gerontology, Coronavirus disease 2019 (COVID-19), Demography, Psychiatry, Disease, Pathology, Sociology, Anthropology, Infectious disease (medical specialty), Psychoanalysis, Economics, Macroeconomics, Economic growth",,"Kelly A. Romano, Sarah Ketchen Lipson, Ariel L. Beccia, Paula A. Quatromoni, Nicolas Murgueitio","Romano, K. A., Lipson, S. K., Beccia, A. L., Quatromoni, P. A., & Murgueitio, N. (2022). Disparities in eating disorder symptoms and mental healthcare engagement prior to and following the onset of the <scp>covid</scp>‐19 pandemic: findings from a national study of us college students. . https://doi.org/10.1002/eat.23869","Objective: Early COVID-19 eating disorders (EDs) research used regionally restricted samples with little sociodemographic diversity. The present study aimed to address these research gaps by examining whether pandemic-related changes in ED symptoms and mental healthcare prevalence differed for historically marginalized groups within a national sample of US college students. Method: Participants included 242,906 US college students (Mage = 23.45, SD = 7.04; MBMI = 25.28, SD = 5.91) who completed the repeated cross-sectional multi-institute Healthy Minds Study between January 2019 and May 2021. Moderated logistic regressions examined whether pandemic-related changes in individuals' likelihoods of exhibiting current probable ED, reporting lifetime ED diagnoses, and—among individuals with current probable ED—mental healthcare engagement differed for diverse gender, sexual, and racial/ethnic identity groups, and by body mass index (BMI) and financial stress. Results: There were increases of 5% and 12% in individuals' likelihoods of exhibiting current probable ED and symptomatic individuals' mental healthcare engagement, respectively, pre- to post-COVID-19 onset, but no pandemic-related changes in lifetime ED diagnosis prevalence. There were also important variations in these time-trends for different marginalized groups. For example, individuals identifying as genderqueer/gender nonconforming and lesbian exhibited increasing ED symptoms pre- to post-COVID-19 onset, and individuals with current probable ED and higher BMIs were increasingly likely to receive mental healthcare. Associations between financial stress, and the ED and mental healthcare outcomes did not change over time. Discussion: These findings provide insight into groups of US college students that experienced disproportionate ED burden during the pandemic at the population level, and directions for research and interventions that warrant consideration. © 2022 Wiley Periodicals LLC."
10.3390/jcm9113733,The Body I Live in. Perceptions and Meanings of Body Dissatisfaction in Young Transgender Adults: A Qualitative Study,2020,Marta Mirabella,,https://api.openalex.org/works?filter=doi:10.3390/jcm9113733,,true,Gold,https://www.mdpi.com/2077-0383/9/11/3733/pdf,,36,0.99996,"Medicine, Transgender, Qualitative research, Perception, Transgender Person, Gerontology, Gender studies, Human immunodeficiency virus (HIV), Family medicine, Biology, Social science, Neuroscience, Sociology",,"Marta Mirabella, Guido Giovanardi, Alexandro Fortunato, Giulia Senofonte, Francesco Lombardo, Vittorio Lingiardi, Anna Maria Speranza","Mirabella, M., Giovanardi, G., Fortunato, A., Senofonte, G., Lombardo, F., Lingiardi, V., & Speranza, A. M. (2020). The body i live in. perceptions and meanings of body dissatisfaction in young transgender adults: a qualitative study. . https://doi.org/10.3390/jcm9113733","Body dissatisfaction in individuals with Gender Incongruence (GI) represents a primary source of suffering. Several studies have highlighted how this suffering has psychological, physical, and biological implications. This work aims to explore experiences related to body dissatisfaction and investigate the issues associated with living in a body perceived as incongruent for individuals with GI. Thirty-six individuals, aged between 18 and 30 years old and at stage T0 of hormone treatment, participated in the study. Body dissatisfaction and experiences related to it were investigated using the Clinical Diagnostic Interview. The Consensual Qualitative Research methodology was applied to the transcripts of the interviews. Several themes emerged: experiences with GI development, experiences with puberty and bodily changes, perception of one’s body, psychological problems and complex behavioral patterns related to body dissatisfaction. Results pointed out the complexity implied in the relationship with one’s body for individuals with GI, highlighting specific aspects of body dissatisfaction among these individuals (e.g., eating disorders, sexual difficulties, social withdrawal). This study underlines the need for a deeper understanding of some aspects of GI to better define guidelines for a correct assessment of it. In this way it will be easier to avoid negative outcomes for the psychological and general health of transgender people. © 2020 by the authors. Licensee MDPI, Basel, Switzerland."
10.1089/trgh.2021.0084,Somatic Health and Psychosocial Background Among Finnish Adolescents with Gender Dysphoria Seeking Hormonal Interventions,2021,Nico Vehmas,,https://api.openalex.org/works?filter=doi:10.1089/trgh.2021.0084,,true,Green,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9829136,,8,0.744482,"Medicine, Psychosocial, Overweight, Anxiety, Population, Gender dysphoria, Body mass index, Cohort, Depression (economics), Psychiatry, Pediatrics, Transgender, Psychology, Internal medicine, Economics, Macroeconomics, Environmental health, Psychoanalysis",,"Nico Vehmas, Elina Holopainen, Laura Suomalainen, Hanna Savolainen‐Peltonen","Vehmas, N., Holopainen, E., Suomalainen, L., & Savolainen‐Peltonen, H. (2021). Somatic health and psychosocial background among finnish adolescents with gender dysphoria seeking hormonal interventions. . https://doi.org/10.1089/trgh.2021.0084","Purpose: Although the number of young adults suffering from gender dysphoria (GD) is increasing, reports focusing on their somatic health remain scarce. We studied the somatic health, pubertal development, psychosocial background, and interest regarding gender-affirming surgical treatment of Finnish adolescents seeking gender-affirming hormonal treatment (GAHT). Methods: In this retrospective register study at an adolescent gynecology clinic in Helsinki University Hospital, Finland we included 124 adolescents diagnosed with GD and referred to GAHT between January 1, 2011 and December 31, 2018. This cohort covered two thirds of all Finnish adolescents referred to GAHT during the follow-up. Data on the general adolescent population were obtained from the Finnish School Health Promotion (SHP) study of year 2017. Results: Most adolescents were assigned female at birth. Sex ratio increased from 1.2 in 2012 to 5.2 in 2017. One-third of the patients were overweight or obese (body mass index [BMI] >25 kg/m2). Other somatic comorbidities were rare. Interest toward reconstructive genital surgery was more common among male-to-female than female-to-male patients (80% vs. 22%, respectively, p<0.001). Depression (29%) and anxiety (19%) were common psychiatric comorbidities. Parental divorce rate (57%) was higher than in the general adolescent population in Finland (23%, p<0.001). Conclusion: Finnish adolescents diagnosed with GD-seeking GAHT have good somatic health, but a higher proportion of overweight, depression, and anxiety than the general adolescent population. Prospective follow-up of this cohort will provide an opportunity to evaluate the somatic and psychosocial outcomes and quality of life during GAHT.  © 2022, Mary Ann Liebert, Inc., publishers 2022."
10.1136/bmjopen-2019-030985,Cohort profile: the Brain and Mind Centre<i>Optymise</i>cohort: tracking multidimensional outcomes in young people presenting for mental healthcare,2020,Joanne S. Carpenter,,https://api.openalex.org/works?filter=doi:10.1136/bmjopen-2019-030985,,true,Gold,https://bmjopen.bmj.com/content/bmjopen/10/3/e030985.full.pdf,,34,0.999971,"Medicine, Cohort, Mental health, Longitudinal study, Psychiatry, Mental illness, Cohort study, Tracking (education), Life course approach, Gerontology, Psychology, Pedagogy, Pathology, Internal medicine, Social psychology",,"Joanne S. Carpenter, Frank Iorfino, Shane Cross, Alissa Nichles, Natalia Zmicerevska, Jacob J. Crouse, Jake R. Palmer, Alexis E. Whitton, Django White, Sharon L. Naismith, Adam J. Guastella, Daniel F. Hermens, Jan Scott, Elizabeth Scott, Ian B. Hickie","Carpenter, J. S., Iorfino, F., Cross, S., Nichles, A., Zmicerevska, N., Crouse, J. J., Palmer, J. R., Whitton, A. E., White, D., Naismith, S. L., Guastella, A. J., Hermens, D. F., Scott, J., Scott, E., & Hickie, I. B. (2020). Cohort profile: the brain and mind centre<i>optymise</i>cohort: tracking multidimensional outcomes in young people presenting for mental healthcare. . https://doi.org/10.1136/bmjopen-2019-030985","Purpose The Brain and Mind Centre (BMC) Optymise cohort assesses multiple clinical and functional domains longitudinally in young people presenting for mental health care and treatment. Longitudinal tracking of this cohort will allow investigation of the relationships between multiple outcome domains across the course of care. Subsets of Optymise have completed detailed neuropsychological and neurobiological assessments, permitting investigation of associations between these measures and longitudinal course. Participants Young people (aged 12-30) presenting to clinics coordinated by the BMC were recruited to a research register (n=6743) progressively between June 2008 and July 2018. To date, 2767 individuals have been included in Optymise based on the availability of at least one detailed clinical assessment. Measures Trained researchers use a clinical research proforma to extract key data from clinical files to detail social and occupational functioning, clinical presentation, self-harm and suicidal thoughts and behaviours, alcohol and other substance use, physical health comorbidities, personal and family history of mental illness, and treatment utilisation at the following time points: baseline, 3, 6, 12, 24, 36, 48, and 60 months, and time last seen. Findings to date There is moderate to substantial agreement between raters for data collected via the proforma. While wide variations in individual illness course are clear, social and occupational outcomes suggest that the majority of cohort members show no improvement in functioning over time. Differential rates of longitudinal transition are reported between early and late stages of illness, with a number of baseline factors associated with these transitions. Furthermore, there are longitudinal associations between prior suicide attempts and inferior clinical and functional outcomes. Future plans Future reports will detail the longitudinal course of each outcome domain and examine multidirectional relationships between these domains both cross-sectionally and longitudinally, and explore in subsets the associations between detailed neurobiological measures and clinical, social and functional outcomes. © Author(s) (or their employer(s)) 2020. Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ."
10.3389/fneur.2023.1305071,Frontotemporal disorders: the expansive panoply of syndromes and spectrum of etiologies,2024,Michael Hoffmann,,https://api.openalex.org/works?filter=doi:10.3389/fneur.2023.1305071,,true,Gold,https://www.frontiersin.org/articles/10.3389/fneur.2023.1305071/pdf?isPublishedV2=False,,2,0.751259,"Expansive, Etiology, Frontotemporal dementia, Medicine, Neuroscience, Dermatology, Psychology, Pathology, Disease, Physics, Dementia, Compressive strength, Thermodynamics",,"Michael Hoffmann, Fabian Rossi, L Lima, Christian King","Hoffmann, M., Rossi, F., Lima, L., & King, C. (2024). Frontotemporal disorders: the expansive panoply of syndromes and spectrum of etiologies. . https://doi.org/10.3389/fneur.2023.1305071","Background: Frontotemporal lobe disorders (FTD) are amongst the most common brain neurodegenerative disorders. Their relatively covert, frequently subtle presentations and diverse etiologies, pose major challenges in diagnosis and treatments. Recent studies have yielded insights that the etiology in the majority are due to environmental and sporadic causes, rather than genetic in origin. Aims: To retrospectively examine the cognitive and behavioral impairments in the veteran population to garner the range of differing syndrome presentations and etiological subcategories with a specific focus on frontotemporal lobe disorders. Methodology: The design is a retrospective, observational registry, case series with the collection of epidemiological, clinical, cognitive, laboratory and radiological data on people with cognitive and behavioral disorders. Inclusion criteria for entry were veterans evaluated exclusively at Orlando VA Healthcare System, neurology section, receiving a diagnosis of FTD by standard criteria, during the observation period dated from July 2016 to March 2021. Frontotemporal disorders (FTD) were delineated into five clinical 5 subtypes. Demographic, cardiovascular risk factors, cognitive, behavioral neurological, neuroimaging data and presumed etiological categories, were collected for those with a diagnosis of frontotemporal disorder. Results: Of the 200 patients with FTD, further cognitive, behavioral neurological evaluation with standardized, metric testing was possible in 105 patients. Analysis of the etiological groups revealed significantly different younger age of the traumatic brain injury (TBI) and Gulf War Illness (GWI) veterans who also had higher Montreal Cognitive Assessment (MOCA) scores. The TBI group also had significantly more abnormalities of hypometabolism, noted on the PET brain scans. Behavioral neurological testing was notable for the findings that once a frontotemporal disorder had been diagnosed, the four different etiological groups consistently had abnormal FRSBE scores for the 3 principal frontal presentations of (i) abulia/apathy, (ii) disinhibition, and (iii) executive dysfunction as well as abnormal Frontal Behavioral Inventory (FBI) scores with no significant difference amongst the etiological groups. The most common sub-syndromes associated with frontotemporal syndromes were the Geschwind-Gastaut syndrome (GGS), Klüver-Bucy syndrome (KBS), involuntary emotional expression disorder (IEED), cerebellar cognitive affective syndrome (CCA), traumatic encephalopathy syndrome (TES) and prosopagnosia. Comparisons with the three principal frontal lobe syndrome clusters (abulia, disinhibition, executive dysfunction) revealed a significant association with abnormal disinhibition FRSBE T-scores with the GGS. The regression analysis supported the potential contribution of disinhibition behavior that related to this complex, relatively common behavioral syndrome in this series. The less common subsyndromes in particular, were notable, as they constituted the initial overriding, presenting symptoms and syndromes characterized into 16 separate conditions. Conclusion: By deconstructing FTD into the multiple sub-syndromes and differing etiologies, this study may provide foundational insights, enabling a more targeted precision medicine approach for future studies, both in treating the sub-syndromes as well as the underlying etiological process. Copyright © 2024 Hoffmann, Rossi, Benes Lima and King."
10.2337/cd20-0071,Weight Stigma and Diabetes Stigma: Implications for Weight-Related Health Behaviors in Adults With Type 2 Diabetes,2021,Rebecca M. Puhl,,https://api.openalex.org/works?filter=doi:10.2337/cd20-0071,,true,Bronze,https://diabetesjournals.org/clinical/article-pdf/40/1/51/638738/diaclincd200071.pdf,,26,0.919217,"Weight stigma, Stigma (botany), Type 2 diabetes, Medicine, Diabetes mellitus, Feeling, Social stigma, Clinical psychology, Obesity, Psychiatry, Gerontology, Psychology, Overweight, Social psychology, Family medicine, Endocrinology, Human immunodeficiency virus (HIV)",,"Rebecca M. Puhl, Mary S. Himmelstein, Jane Speight","Puhl, R. M., Himmelstein, M. S., & Speight, J. (2021). Weight stigma and diabetes stigma: implications for weight-related health behaviors in adults with type 2 diabetes. . https://doi.org/10.2337/cd20-0071","There has been little recognition that people with type 2 diabetes are vulnerable to weight stigma and diabetes stigma and almost no research examining the implications of these forms of stigma for their health and well-being. This study examined health behavior correlates of weight stigma and diabetes stigma in 1,227 adults with type 2 diabetes. Results showed that experiencing weight stigma in health care, experiencing differential treatment from others because of their diabetes, and engaging in self-stigma for diabetes and body weight were each significantly associated with increased frequency of binge eating and eating as a coping strategy to deal with negative feelings. Internalizing weight stigma was also significantly associated with lower levels of physical activity and worse self-rated health. These findings suggest that initiatives to improve the health and well-being of people with type 2 diabetes must consider the potentially harmful roles of weight stigma and diabetes stigma. ©2022 by the American Diabetes Association."
10.1089/trgh.2021.0057,The Quality and Utility of Referral Letters for Gender-Affirming Surgery,2021,Geetika Mehra,,https://api.openalex.org/works?filter=doi:10.1089/trgh.2021.0057,,true,Green,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9829156,,5,0.744482,"Referral, Medicine, Gender dysphoria, Family medicine, Transgender, Documentation, Medical diagnosis, Mental health, Medical record, Anxiety, Informed consent, Health care, Psychiatry, Alternative medicine, Surgery, Psychology, Pathology, Computer science, Psychoanalysis, Economics, Programming language, Economic growth",,"Geetika Mehra, Elizabeth R. Boskey, Oren Ganor","Mehra, G., Boskey, E. R., & Ganor, O. (2021). The quality and utility of referral letters for gender-affirming surgery. . https://doi.org/10.1089/trgh.2021.0057","Purpose: The World Professional Association for Transgender Health (WPATH) recommends referral by a mental health professional for gender-affirming chest and genital surgeries. However, several transgender health guidelines propose an informed consent model of care to respect patient autonomy. This research aimed to understand, characterize, and asses the quality of information gathered through referral letters for patients consulting for gender-affirming surgeries. Methods: A retrospective review of electronic medical records (EMRs), including referral letters from behavioral health (BH) and primary care providers (PCPs), was conducted for patients seeking chest or genital surgery by a single surgeon between 2017 and 2019. Data were abstracted manually and included medical and gender history and documentation of WPATH-recommended surgical criteria. Results: A total of 233 patient records, including 171 PCP letters and 231 BH letters, were reviewed. With respect to documentation of surgical criteria, 92% of BH letters documented a diagnosis of gender dysphoria, 63% ability to provide informed consent, and 51% management of BH comorbidities. More than half of individuals with chronic physical health conditions did not have those conditions documented in their referral letters. Similarly, BH letters often failed to document BH diagnoses endorsed by patients. For example, while 80% of patients endorsed a diagnosis of anxiety, more than half did not have it documented in their letters. Overall, greater than half of diagnoses across BH conditions were only documented as present in the EMR. Conclusion: Referral letters only variably documented WPATH-recommended surgical criteria and did not reliably document physical and mental health comorbidities. Our research suggests that multidisciplinary pre-surgical assessment may be more useful than referral letters in some settings.  © 2022, Mary Ann Liebert, Inc., publishers 2022."
10.1016/j.acap.2021.11.014,Florida Medicaid Children's Receipt of First-Line Psychosocial Care Prior to Antipsychotic Initiation,2022,Elizabeth Shenkman,,https://api.openalex.org/works?filter=doi:10.1016/j.acap.2021.11.014,,true,Bronze,http://www.academicpedsjnl.net/article/S1876285921005489/pdf,,4,0.646155,"Medicaid, Psychosocial, Medicine, Medical prescription, Psychiatry, Antipsychotic, Receipt, Anxiety, Mental health, Family medicine, Health care, Gerontology, Schizophrenia (object-oriented programming), Nursing, World Wide Web, Computer science, Economics, Economic growth",,"Elizabeth Shenkman, Tianyao Huo, Qian Li, Regina Bussing, Christopher B. Forrest, Hongzhi Xu, Jennifer Woodard, Keith E. Muller","Shenkman, E., Huo, T., Li, Q., Bussing, R., Forrest, C. B., Xu, H., Woodard, J., & Muller, K. E. (2022). Florida medicaid children's receipt of first-line psychosocial care prior to antipsychotic initiation. . https://doi.org/10.1016/j.acap.2021.11.014","Background and Objective: First-line, nonpharmacological therapy is recommended for many pediatric mental health (MH) conditions prior to initiating antipsychotic prescription therapies. Many children do not receive these recommended services, despite the known association between antipsychotic medications and metabolic dysfunction. The main objective of this study was to quantify the association among children's MH diagnosis categories, sociodemographic characteristics and receipt of first-line psychosocial care among children in Florida Medicaid Methods: Florida Medicaid enrollment, healthcare and pharmacy claims were used for this multivariate analysis. Children were assigned to condition clusters wherein related diagnoses were grouped into clinically relevant categories. A total of 7704 children were included in the final analysis. Results: Twenty-four percent of children in Florida Medicaid do not receive first-line, nonpharmacological psychosocial care. Age was significantly associated with not receiving psychosocial services, with older children less likely to receive. Non-Hispanic White children as well as those living in rural areas had lower odds of receiving behavioral intervention prior to initiating antipsychotics. Children with mood-disorders, behavior problems, anxiety and stress related disorders were more likely to receive first-line psychosocial care. Conclusions: This study provides an important understanding of the variability in receipt of first-line psychosocial care before antipsychotic medication initiation among children in Medicaid based on sociodemographic and MH health characteristics. These analyses can be used to develop quality improvement initiatives targeted toward children that are most vulnerable for not receiving recommended care. © 2021 Academic Pediatric Association"
10.1007/s10862-020-09841-4,The COVID-19 Psychological Wellbeing Study: Understanding the Longitudinal Psychosocial Impact of the COVID-19 Pandemic in the UK; a Methodological Overview Paper,2020,Chérie Armour,,https://api.openalex.org/works?filter=doi:10.1007/s10862-020-09841-4,,true,Hybrid,https://link.springer.com/content/pdf/10.1007/s10862-020-09841-4.pdf,,59,0.999971,"Psychosocial, Coronavirus disease 2019 (COVID-19), Pandemic, Longitudinal study, Psychology, Baseline (sea), Cohort, Population, 2019-20 coronavirus outbreak, Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), Census, Longitudinal data, Gerontology, Clinical psychology, Medicine, Demography, Psychiatry, Environmental health, Sociology, Political science, Disease, Pathology, Virology, Outbreak, Infectious disease (medical specialty), Internal medicine, Law",,"Chérie Armour, Emily McGlinchey, Sarah Butter, Kareena McAloney‐Kocaman, Kerri McPherson","Armour, C., McGlinchey, E., Butter, S., McAloney‐Kocaman, K., & McPherson, K. (2020). The covid-19 psychological wellbeing study: understanding the longitudinal psychosocial impact of the covid-19 pandemic in the uk; a methodological overview paper. . https://doi.org/10.1007/s10862-020-09841-4","The COVID-19 Psychological Wellbeing Study was designed and implemented as a rapid survey of the psychosocial impacts of the novel severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), known as COVID-19 in residents across the United Kingdom. This study utilised a longitudinal design to collect online survey based data. The aim of this paper was to describe (1) the rationale behind the study and the corresponding selection of constructs to be assessed; (2) the study design and methodology; (3) the resultant sociodemographic characteristics of the full sample; (4) how the baseline survey data compares to the UK adult population (using data from the Census) on a variety of sociodemographic variables; (5) the ongoing efforts for weekly and monthly longitudinal assessments of the baseline cohort; and (6) outline future research directions. We believe the study is in a unique position to make a significant contribution to the growing body of literature to help understand the psychological impact of this pandemic and inform future clinical and research directions that the UK will implement in response to COVID-19. © 2020, The Author(s)."
