DOI,Title,Year,First author,Found in,OpenAlex API,Indexed in,is_oa,oa_status,oa_url,pdf url,cited by count,citation normalized percentile (value),Concepts,ISSN,Authors,APA reference,Abstract
10.1037/sgd0000386,Exploring the Eating Disorder Examination Questionnaire in treatment seeking transgender youth.,2020,Claire M. Peterson,,https://api.openalex.org/works?filter=doi:10.1037/sgd0000386,,false,Closed,,,30,0.99996,"Transgender, Psychology, Eating disorders, Clinical psychology, Gender identity, Transgender Person, Gender dysphoria, Minority stress, Psychotherapist, Sexual minority, Developmental psychology, Sexual orientation, Social psychology, Psychoanalysis",,"Claire M. Peterson, Michael D. Toland, Abigail Matthews, Samantha Mathews, Falynn Thompson, Lee Ann E. Conard","Peterson, C. M., Toland, M. D., Matthews, A., Mathews, S., Thompson, F., & Conard, L. A. E. (2020). Exploring the eating disorder examination questionnaire in treatment seeking transgender youth.. . https://doi.org/10.1037/sgd0000386","The current study aimed to explore the performance of the Eating Disorder Examination Questionnaire (EDE-Q) in a sample of transgender (TG) youth seeking hormone replacement therapy for gender affirmation. Data were collected from 249 treatment-seeking TG youth, Ages 11-24. Results indicate that one general eating disorder factor was a tenable solution for all items on the EDE-Q for both TG women, TG men, and the combined sample. Also, no mean difference was found between TG women and TG men on the total EDE-Q. Results suggested the performance of the EDE-Q in a sample of treatmentseeking TG youth are similar to those observed in previously published cisgender female samples. Because the findings from this study demonstrated that a total score for the EDE-Q is better used among treatment-seeking TG youth, it is tentatively recommended to not consider subscale scores, but replications are needed. Our findings highlight the importance of this area of study for both researchers and clinicians, because of the dearth of information about the EDE-Q when used with treatment-seeking TG youth. A critical next step is to consider whether the EDE-Q is measuring salient experiences and diagnostic classifications related to eating disorders in treatment-seeking TG youth. © 2020 American Psychological Association."
10.1016/j.ridd.2022.104343,"Childhood experiences of being parented, adult attachment, psychological inflexibility, social engagement, and mental health of autistic adults",2022,Jia Ying Sarah Lee,,https://api.openalex.org/works?filter=doi:10.1016/j.ridd.2022.104343,,false,Closed,,,8,0.807658,"Psychology, Mental health, Anxiety, Clinical psychology, Attachment theory, Population, Autism, Mediation, Developmental psychology, Social support, Young adult, Psychiatry, Medicine, Psychotherapist, Environmental health, Political science, Law",,"Jia Ying Sarah Lee, Koa Whittingham, Amy E. Mitchell","Lee, J. Y. S., Whittingham, K., & Mitchell, A. E. (2022). Childhood experiences of being parented, adult attachment, psychological inflexibility, social engagement, and mental health of autistic adults. . https://doi.org/10.1016/j.ridd.2022.104343","Background: Autistic adults have an increased risk of poor mental health. Although parental care and overprotection in childhood influence later attachment and mental health in the general adult population, this has not been investigated in the autistic population. Likewise, the roles of psychological inflexibility and social engagement in influencing mental health outcomes for autistic adults have yet to be examined. Aims: To examine if retrospectively recalled childhood experiences of parental care and overprotection, as well as current adult attachment, psychological inflexibility and social engagement are associated with mental health in autistic adulthood. Further, to examine mediators of the association between parental care and overprotection and mental health in autistic adults. Methods and procedures: A community-recruited convenience sample of 126 Australian autistic adults completed an online survey assessing childhood experiences of parental care and overprotection and current adult attachment, psychological inflexibility, social engagement, and mental health. Outcomes and results: Linear regressions showed that psychological inflexibility was the strongest predictor of depression, anxiety, and stress, followed by attachment anxiety (depression, anxiety) and attachment avoidance (anxiety, stress). Mediation analyses revealed that psychological inflexibility and attachment anxiety mediated the associations between parental care and overprotection and mental health outcomes in autistic adulthood. Conclusions and implications: Psychological inflexibility and adult attachment (anxious and avoidant attachment) are important to understanding mental health of autistic adults. Psychological inflexibility and attachment anxiety mediate associations between recalled childhood experiences of parental care and overprotection and mental health in autistic adulthood. © 2022 Elsevier Ltd"
10.1080/08039488.2019.1691260,Adolescent development and psychosocial functioning after starting cross-sex hormones for gender dysphoria,2019,Riittakerttu Kaltiala‐Heino,,https://api.openalex.org/works?filter=doi:10.1080/08039488.2019.1691260,,false,Closed,,,47,0.903076,"Gender dysphoria, Psychosocial, Gender Identity Disorder, Transsexual, Psychiatry, Psychological intervention, Clinical psychology, Sex reassignment surgery (male-to-female), Psychology, Medicine, Transgender, Gender identity, Social psychology, Psychoanalysis",,"Riittakerttu Kaltiala‐Heino, Elias Heino, Marja Työläjärvi, Laura Suomalainen","Kaltiala‐Heino, R., Heino, E., Työläjärvi, M., & Suomalainen, L. (2019). Adolescent development and psychosocial functioning after starting cross-sex hormones for gender dysphoria. . https://doi.org/10.1080/08039488.2019.1691260","Purpose: To assess how adolescent development progresses and psychiatric symptoms develop among transsexual adolescents after starting cross-sex hormone treatment. Materials and methods: Retrospective chart review among 52 adolescents who came into gender identity assessment before age 18, were diagnosed with transsexualism and started hormonal gender reassignment. The subjects were followed over the so-called real-life phase of gender reassignment. Results: Those who did well in terms of psychiatric symptoms and functioning before cross-sex hormones mainly did well during real-life. Those who had psychiatric treatment needs or problems in school, peer relationships and managing everyday matters outside of home continued to have problems during real-life. Conclusion: Medical gender reassignment is not enough to improve functioning and relieve psychiatric comorbidities among adolescents with gender dysphoria. Appropriate interventions are warranted for psychiatric comorbidities and problems in adolescent development. © 2019, © 2019 The Nordic Psychiatric Association."
10.1542/pir.2018-0194,Primary Care Considerations for Transgender and Gender-Diverse Youth,2020,Jason Rafferty,,https://api.openalex.org/works?filter=doi:10.1542/pir.2018-0194,,false,Closed,,,11,0.887242,"Transgender, Primary care, Psychology, Gender dysphoria, Gender identity, Transgender Person, Medicine, Family medicine, Social psychology, Psychoanalysis",,"Jason Rafferty, Abigail A. Donaldson, Michelle Forcier","Rafferty, J., Donaldson, A. A., & Forcier, M. (2020). Primary care considerations for transgender and gender-diverse youth. . https://doi.org/10.1542/pir.2018-0194","Growing evidence reflects the value of using an ecological, gender-affirming approach to TGD youth in all settings, but especially in primary care. Supportive acceptance from a known PPCP can facilitate medical and psychosocial supports that will enable TGD youth to live their authentic gender experience at home, at school, and in their community. • Based on strong recommendations B, C, and D, a pediatric gender-affirmative care model acknowledges an individual's unique gender experience within their developmental process. It naturally builds on the family-centered, strength-based focus of primary care pediatrics to foster positive development through open communication, empathy, and resiliency. • Based on strong recommendations B and C, transgender and gender-diverse (TGD) youth may present to the clinical setting with heightened distress as they go through the physical and emotional changes of puberty. TGD youth may not explicitly identify gender concerns but might instead exhibit high-risk behaviors and social disengagement (eg, school failure, social isolation, substance use, self-harm, disordered eating, high-risk sexual behaviors). • Based on strong recommendations C, D, and X, PPCPs play an essential role in identifying and normalizing gender diversity early so that family support and understanding can be established. This is achieved through routine gender screening and anticipatory guidance throughout childhood. • Based on strong recommendations C, D, and X, early identification provides increased engagement and support, timely targeted planning and treatment options, and an increased likelihood that the TGD youth's ongoing development will be congruent with their asserted gender identity. • Based on strong recommendations B, C, D, and X, there is growing understanding and research regarding best practice in gender care for children and adolescents. This knowledge base will continue to evolve, but current best practices support a gender-affirmative approach throughout childhood and adolescence. Approaches that force children to suppress rather than explore their authentic self, or that deny access to appropriate medical care and emotional supports, are detrimental to childhood health and well-being. Copyright © 2020 by the American Academy of Pediatrics. All rights reserved."
10.1080/10640266.2023.2206753,A qualitative analysis of relationship advice from the perspective of people living with and recovering from eating disorders while in diverse romantic relationships,2023,Juliana M. Tesselaar,,https://api.openalex.org/works?filter=doi:10.1080/10640266.2023.2206753,,false,Closed,,,1,0.569192,"Psychology, Romance, Perspective (graphical), Feeling, Patience, Qualitative research, Psychological intervention, Mindfulness, Interpersonal relationship, Social psychology, Compassion, Empathy, Developmental psychology, Psychotherapist, Psychoanalysis, Sociology, Psychiatry, Social science, Artificial intelligence, Computer science, Political science, Law",,"Juliana M. Tesselaar, Rebecca R. Mendoza, Jaclyn A. Siegel, Connor I. Elbe, Nicolas S. Caravelli, Jennifer DeJesus, Margo Fenton, Brianna S. Victoria, Aaron J. Blashill","Tesselaar, J. M., Mendoza, R. R., Siegel, J. A., Elbe, C. I., Caravelli, N. S., DeJesus, J., Fenton, M., Victoria, B. S., & Blashill, A. J. (2023). A qualitative analysis of relationship advice from the perspective of people living with and recovering from eating disorders while in diverse romantic relationships. . https://doi.org/10.1080/10640266.2023.2206753","Eating disorders (EDs) have adverse consequences across life domains, ranging from physical health to interpersonal relationships. While research suggests that romantic partners have the potential to support ED recovery, partners to those with EDs often report feeling confused and helpless in the face of the condition. The extant literature on EDs in relationships centers on the experiences of cisgender, heterosexual women. The present study aimed to garner a more comprehensive understanding of the types of support people with EDs believe are most helpful from romantic partners by analyzing relationship advice from a diverse group of individuals with EDs who were in romantic relationships. As part of a larger study on romantic relationships in ED recovery, we analyzed responses to the question, “If you had to give one piece of advice to someone who learns that their partner has an ED, what would it be?” Through Consensual Qualitative Research-Modified, we identified 29 themes, which we grouped into 7 domains: Foster Open Communication, Create an Environment of Emotional Intimacy, Let Your Partner Guide You, Educate Yourself, Be Compassionate with Yourself, Use Caution when Discussing Food and Bodies, and a Miscellaneous domain. These findings highlight the importance of patience, flexibility, psychoeducation, and self-compassion for individuals working to support their partner’s ED recovery, and can inform future couples-based treatments and interventions for EDs. © 2023 Taylor & Francis."
10.1016/j.clnesp.2020.08.011,"Hormone therapy, health outcomes and the role of nutrition in transgender individuals: A scoping review",2020,Mary Rozga,,https://api.openalex.org/works?filter=doi:10.1016/j.clnesp.2020.08.011,,false,Closed,,,24,0.610732,"Medicine, CINAHL, PsycINFO, MEDLINE, Psychological intervention, Transgender, Systematic review, Family medicine, Gerontology, Hormone therapy, Nursing, Psychology, Internal medicine, Cancer, Breast cancer, Political science, Psychoanalysis, Law",,"Mary Rozga, Whitney Linsenmeyer, Jennifer Cantwell Wood, Vaughn Darst, Erica Gradwell","Rozga, M., Linsenmeyer, W., Wood, J. C., Darst, V., & Gradwell, E. (2020). Hormone therapy, health outcomes and the role of nutrition in transgender individuals: a scoping review. . https://doi.org/10.1016/j.clnesp.2020.08.011","Objective: The objective of this scoping review is to describe the extent, range, and nature of available literature examining nutrition-related intermediate and long-term health outcomes in individuals who are transgender. Specific sub-topics examined include 1) dietary intake, 2) nutrition-related health disparities, 3) validity and reliability of nutrition assessment methods, 4) the effects of nutrition interventions/exposures, and 5) hormone therapy. Methods: A literature search was conducted using MEDLINE, Embase, PsycINFO, CINAHL, Web of Science, and other databases for peer-reviewed articles published from January 1999 until December 5, 2019 to identify studies addressing the research objective and meeting eligibility criteria. Conference abstracts and registered trials published or registered in the five years prior to the search were also included. Findings were reported in a study characteristics table, a bubble chart and heat maps. Results: The search of the databases identified 5403 studies, including full peer-reviewed studies, systematic reviews, conference abstracts and registered trials. Following title/abstract screening, 189 studies were included in the narrative analysis. Ten studies reported dietary intake in transgender individuals, 64 studies reported nutrition-related health disparities in transgender compared to cisgender individuals, one study examined validity and reliability of nutrition assessment methods, two studies reported nutrition interventions, and 127 studies reported on the intermediate and health effects of hormone therapy. Conclusion: Individuals who are transgender have unique nutrition needs, which may vary according to the stage and type of gender-affirmative therapy that they are undergoing. There is scant research examining effective nutrition therapy methods for nutrition professionals working with transgender individuals. More research is needed in order to inform evidence-based clinical practice guidelines for nutrition practitioners working with transgender individuals. © 2020 European Society for Clinical Nutrition and Metabolism"
10.1016/j.jveb.2020.08.006,A preliminary investigation on the evaluation of psychopathologies in a group of ex-pet and ex-performer chimpanzees (Pan troglodytes): A rating approach based on the Diagnostic and Statistical Manual of Mental Disorders (DSM),2020,Yulán Úbeda,,https://api.openalex.org/works?filter=doi:10.1016/j.jveb.2020.08.006,,false,Closed,,,5,0.730066,"Psychology, DSM-5, Psychopathology, Inter-rater reliability, Clinical psychology, Developmental psychology, Rating scale",,"Yulán Úbeda, Jaume Fatjó, Carles Rostán, Dietmar Crailsheim, Alba Gomara, Javier Almunia, Miquel Llorente","Úbeda, Y., Fatjó, J., Rostán, C., Crailsheim, D., Gomara, A., Almunia, J., & Llorente, M. (2020). A preliminary investigation on the evaluation of psychopathologies in a group of ex-pet and ex-performer chimpanzees (pan troglodytes): a rating approach based on the diagnostic and statistical manual of mental disorders (dsm). . https://doi.org/10.1016/j.jveb.2020.08.006","The diagnosis of psychopathologies in nonhuman primates has received increasing interest in the last decade. However, only a limited number of categories of pathology have been diagnosed in some chimpanzees exclusively by using adapted versions of the Diagnostic and Statistical Manual of Mental Disorders (DSM). With this in mind, we have created a questionnaire for the assessment of psychopathologies in 23 rescued ex-performer and ex-pet chimpanzees, based on an inclusion-exclusion adaptation of the fifth edition of the DSM. A total of 70 items were retained for the Chimpanzee Psychopathology Questionnaire in accordance with 3 main criteria: deleting those that could not be applied to the subjects, retaining those that could be applied, and adapted when needed. Principal component analysis and regularized exploratory factor analysis revealed 9 statistically significant factors with acceptable standards of interrater reliability and validity, accounting for 70.78 % of the variance. The factors obtained were clear and similar to some of the main categories of diagnosis for humans. Nevertheless, the limitation of the sample, the subjectivity in the creation of the questionnaire, as well as the theoretical and methodological challenges of the adaptation of the DSM to chimpanzees, led to the fact that this research should be considered as a first contact study on the identification of disorder categories in a group of chimpanzees. The main purpose of this study is to start a debate to promote research on psychopathology in chimpanzees and other animals. Likewise, it is important to emphasize that the diagnosis of psychiatric disorders in chimpanzees could be translated to important pragmatic aspects for the species related to awareness, legal implications, welfare, and comparative psychopathology. © 2020 Elsevier Inc."
10.1891/jcpsy-d-20-00022,Clinical Presentation and Treatment Trajectory of Gender Minority Patients With Obsessive-Compulsive Disorder,2022,Caitlin M. Pinciotti,,https://api.openalex.org/works?filter=doi:10.1891/jcpsy-d-20-00022,,false,Closed,,,17,0.999965,"Stressor, Psychology, Clinical psychology, Psychiatry, Male gender, Comorbidity, Medicine, Internal medicine",,"Caitlin M. Pinciotti, Mia Nuñez, Bradley C. Riemann, Brenda E. Bailey","Pinciotti, C. M., Nuñez, M., Riemann, B. C., & Bailey, B. E. (2022). Clinical presentation and treatment trajectory of gender minority patients with obsessive-compulsive disorder. . https://doi.org/10.1891/jcpsy-d-20-00022","Gender minorities experience unique minority stressors that increase risk for psychiatric disorders. Notably, gender minorities are four and six times more likely than their cisgender female and male peers, respectively, to be treated for or diagnosed with obsessive-compulsive disorder (OCD). Despite higher rates of OCD, more psychiatric comorbidities, and minority stressors, little is known about the clinical presentation and treatment outcomes of gender minorities with OCD. Using a sample of 974 patients in specialty treatment programs for OCD, the current study found that gender minorities reported more severe contamination symptoms and greater incidence of comorbid substance use/addiction, trauma/stressor-related, personality, and other/miscellaneous disorders compared to cisgender male and female patients. Despite significantly longer lengths of stay, gender minorities reported less symptom improvement across treatment compared to cisgender male and female patients. Findings underscore the need for continued research to improve the effectiveness and individualization of treatment for gender minorities with OCD. © Copyright 2022 Springer Publishing Company, LLC."
10.1080/15401383.2020.1820924,The Evolution of A Transgender Male’s Relationship with Food and Exercise: A Narrative Inquiry,2020,Whitney Linsenmeyer,,https://api.openalex.org/works?filter=doi:10.1080/15401383.2020.1820924,,false,Closed,,,4,0.789534,"Transgender, Psychology, Narrative, Mental health, Population, Schema (genetic algorithms), Narrative inquiry, Promotion (chess), Developmental psychology, Clinical psychology, Social psychology, Gerontology, Psychotherapist, Medicine, Psychoanalysis, Linguistics, Philosophy, Environmental health, Machine learning, Politics, Computer science, Political science, Law",,"Whitney Linsenmeyer, Rabia Rahman, Daniel B. Stewart","Linsenmeyer, W., Rahman, R., & Stewart, D. B. (2020). The evolution of a transgender male’s relationship with food and exercise: a narrative inquiry. . https://doi.org/10.1080/15401383.2020.1820924","Eating disorders are a clinically relevant concern for the transgender population, though existing research has not addressed the role of diet and nutrition beyond a pathologized approach. This narrative inquiry follows the evolution of a 27 year-old transgender male’s relationship with food and exercise during his physical transition. Data collection included a review of the notes from his electronic health record and an unstructured, in-depth interview. The researchers analyzed the data through a hybrid biographical and psychological lens using gender schema theory and transgender theory. Five themes were constructed to characterize his relationship with food and exercise: punishment, control, physical transition, health promotion, and self-care. Though transgender individuals may be vulnerable to developing an unhealthy relationship with food and exercise, this heightened focus on the body may be an ideal time to instill healthy dietary and exercise patterns with the support of mental health counselors and registered dietitians. © 2020 Taylor & Francis Group, LLC."
10.1037/pst0000440,The relationship between clients’ expectation of therapist support and challenge and treatment outcome: A response surface analysis.,2022,Kun Wang,,https://api.openalex.org/works?filter=doi:10.1037/pst0000440,,false,Closed,,,2,0.642684,"Psychology, Expectancy theory, Alliance, Psychotherapist, Multilevel model, Distress, Outcome (game theory), Clinical psychology, Social psychology, Mathematics, Mathematical economics, Machine learning, Political science, Computer science, Law",,"Kun Wang, Halin Chung, Shannon L. Stuart-Maver, Barry A. Schreier, Patrick Galligan, Holly Davis, D. Martin Kivlighan","Wang, K., Chung, H., Stuart-Maver, S. L., Schreier, B. A., Galligan, P., Davis, H., & Kivlighan, D. M. (2022). The relationship between clients’ expectation of therapist support and challenge and treatment outcome: a response surface analysis.. . https://doi.org/10.1037/pst0000440","Clients’ expectations of treatment have long been posited as an important therapeutic factor in treatment success. Decades of research and meta-analytic findings have supported the notion that client expectations about what will happen over the course of therapy and how beneficial therapy will be are directly related to treatment factors, such as the working alliance and treatment outcome. Client expectations can be categorized into two broad categories, outcome expectations (i.e., how beneficial treatment will be) and treatment expectations (i.e., what will happen in treatment). This study sought to examine clients’ treatment expectations, specifically, their role expectations, which represent their beliefs of how their therapists will act in session. Data for this study included 1,233 clients participating in individual counseling with 49 therapists at a university counseling center. Multilevel polynomial regression and response surface analysis were used to test congruent and discrepant effects of clients’ pretreatment support and challenge expectancy on reductions in their psychological distress over the course of treatment. Results indicated that reductions in clients’ psychological distress were the greatest when their support and challenge expectancy scores were congruent and high. In other words, clients who expected both high challenge and high support from their therapist, prior to the start of counseling, reported the greatest improvement in counseling. Clients similarly reported reductions in their psychological distress when their support and challenge expectations were congruent and low, although this effect was smaller than when they expected high levels of both support and challenge. Together, these findings suggest that when clients’ expectations of support and challenge are similar, they fare better in treatment, as opposed to when they expect a greater amount of support than challenge or vice versa. © 2022 American Psychological Association"
10.4088/jcp.22m14420,Prevalence and Correlates of Prescription Stimulant Misuse Among US College Students,2022,Sylvia H. M. Wong,,https://api.openalex.org/works?filter=doi:10.4088/jcp.22m14420,,false,Closed,,,6,0.508363,"College health, Medicine, Stimulant, Odds ratio, Logistic regression, Medical prescription, Depression (economics), Odds, Psychiatry, Clinical psychology, Psychological intervention, Family medicine, Demography, Psychology, Internal medicine, Sociology, Economics, Pharmacology, Macroeconomics",,"Sylvia H. M. Wong, Courtney Stevens, Cindy H. Liu, Justin A. Chen","Wong, S. H. M., Stevens, C., Liu, C. H., & Chen, J. A. (2022). Prevalence and correlates of prescription stimulant misuse among us college students. . https://doi.org/10.4088/jcp.22m14420","Objective: There is a high prevalence of prescription stimulant misuse (PSM) among college students in the United States (US). Preventing and identifying PSM requires an understanding of risk factors and correlates, but large-scale surveys regarding this issue have been lacking. We present the largest multiinstitution study to date on the correlates of PSM among US college students. Methods: We performed a secondary analysis of the 2017 American College Health Association-National College Health Assessment (ACHA-NCHA), an annual national survey on the demographics, health, and academic experiences of US college students. Logistic regression models examined associations between past-year PSM in 40,645 undergraduate college students and hypothesized risk factors. Results: PSM was reported in 8% of college students. PSM was associated with past-year diagnosis or treatment of depression (adjusted odds ratio [AOR] = 1.16; 99% CI, 1.01-1.33), anorexia (AOR = 1.44; 99% CI, 1.02-2.03), attention-deficit/hyperactivity disorder (AOR = 1.66; 99% CI, 1.41-1.95), and substance use disorder/other addiction (AOR = 1.79; 99% CI, 1.30-2.46). The odds of PSM were 5.5 times higher for students who endorsed past-month use of ""Legal drugs""and 8 times higher for students who endorsed past-month use of ""Illegal drugs""than for those who did not. Other factors associated with PSM included academic difficulty, daytime sleepiness, fraternity or sorority involvement, White race, and cis-male gender. Conclusions: This study identifies many potential risk factors for PSM among US undergraduate college students. Targeted outreach, prevention, and clinical management are discussed. As the COVID-19 pandemic has exacerbated psychiatric distress, sleep difficulties, substance use, and attentional challenges among college students, this study may serve as a baseline for future studies examining the impact of COVID-19 on PSM among college students.  © 2022 Physicians Postgraduate Press, Inc."
10.4088/jcp.21m14062,Psychiatric Diagnoses Among Transgender and Gender Diverse Patients Compared to Cisgender Patients,2022,Mark Zimmerman,,https://api.openalex.org/works?filter=doi:10.4088/jcp.21m14062,,false,Closed,,,10,0.822792,"Transgender, Sexual orientation, Gender identity, Psychopathology, Gender Identity Disorder, Mental health, Psychiatry, Clinical psychology, Psychology, Sexual minority, Medical diagnosis, Sexual identity, Medicine, Human sexuality, Pathology, Psychoanalysis, Gender studies, Sociology, Social psychology",,"Mark Zimmerman, Isabel Benjamin, Craig Seijas-Rodriguez","Zimmerman, M., Benjamin, I., & Seijas-Rodriguez, C. (2022). Psychiatric diagnoses among transgender and gender diverse patients compared to cisgender patients. . https://doi.org/10.4088/jcp.21m14062","Background: Sexual and gender minority persons (ie, those reporting sexual orientation other than heterosexual and gender identity other than cisgender, respectively) experience high rates of various forms of psychopathology. However, discussions of sexual minority populations are often focused on aspects of mental health associated with sexual orientation, with relatively less emphasis placed on transgender and gender diverse (TGD) individuals’ mental health. No prior studies have compared psychiatric diagnoses between TGD and cisgender patients presenting for psychiatric treatment in a systematic way using semistructured diagnostic interviews assessing a broad range of disorders. Methods: Between April 2014 and January 2021, we administered semistructured diagnostic interviews for DSM-IV disorders to 2,212 psychiatric patients, 69 of whom reported TGD identity (ie, gender identity other than cisgender such as transgender, genderqueer, or nonbinary identity). The patients completed a demographic questionnaire on which they indicated their assigned sex at birth and their current gender identity. Results: TGD patients had on average more diagnoses than cisgender patients (3.54 ± 1.88 vs 3.04 ± 1.72, t= 2.37, P= .02). After controlling for age, TGD patients were significantly more likely to be diagnosed with posttraumatic stress disorder and borderline personality disorder than cisgender patients (P< .05). Conclusions: To the best of our knowledge, this is the first study of psychiatric patients using semistructured diagnostic interviews to compare the frequency of psychiatric disorders between cisgender and TGD patients. These results bear implications for creating gender-inclusive treatment facilities. Psychiatry programs interested in qualifying as Safe Zones and treating TGD patients should have or develop expertise in treating posttraumatic stress disorder and borderline personality disorder. © 2022 Physicians Postgraduate Press, Inc."
10.1037/sgd0000515,“I’m still not sure if the eating disorder is a result of gender dysphoria”: Trans and nonbinary individuals’ descriptions of their eating and body concerns in relation to their gender.,2022,Claire E. Cusack,,https://api.openalex.org/works?filter=doi:10.1037/sgd0000515,,false,Closed,,,37,0.999876,"Gender dysphoria, Psychology, Gender identity, Dysphoria, Transgender, Eating disorders, Relation (database), Clinical psychology, Gender Identity Disorder, Developmental psychology, Psychiatry, Social psychology, Psychoanalysis, Anxiety, Database, Computer science",,"Claire E. Cusack, Alan O. Iampieri, M. Paz Galupo","Cusack, C. E., Iampieri, A. O., & Galupo, M. P. (2022). “i’m still not sure if the eating disorder is a result of gender dysphoria”: trans and nonbinary individuals’ descriptions of their eating and body concerns in relation to their gender.. . https://doi.org/10.1037/sgd0000515","Conceptualizations of eating disorders (ED) have primarily been based on the experiences of cisgender women. Yet trans and nonbinary individuals (TNB) may be at greater risk than cisgender individuals to suffer from eating disorders, disordered eating, and body image concerns. The current study takes a phenomenological approach to explore how TNB individuals conceptualize eating and/or body image issues. Qualitative data were obtained from 82 TNB participants who self-reported eating and/or body image concerns. Primary analyses focused on participants’ responses to an open-ended prompt regarding how participants understand the relationships among gender identity, gender expression, and weight and shape control behaviors. Thematic analysis identified five themes: (a) gender dysphoria, (b) puberty, (c) emotion (dys)regulation, (d) gender expression, and (e) recovery/transition. Results indicate various factors salient to gender identity and expression and eating concerns. Findings extend beyond the traditional focus on gender dysphoria by highlighting other important factors for TNB individuals, such as the function ED psychopathology serves (e.g., gender avoidance and self-punishment). This broadens the ED field’s understanding of how gender dysphoria relates to ED psychopathology, rather than focusing solely on the physical body. Distress and associated behaviors related to both gender dysphoria and eating disorder psychopathology may be reciprocal and reinforcing and, as such, should be considered in tandem in treating TNB clients experiencing EDs and body image concerns. This work may better identify ED risk and maintenance within this population and thus optimize prevention and intervention. © 2022 American Psychological Association"
10.1249/jsr.0000000000000905,Menstrual Dysfunction and Athletic Performance in a Transgender Runner: A Case Study,2021,Bryan Holtzman,,https://api.openalex.org/works?filter=doi:10.1249/jsr.0000000000000905,,false,Closed,,,2,0.56451,"Medicine, Athletes, Menstruation, Transgender, Menstrual cycle, Physical therapy, Female athlete triad, Gender identity, Disordered eating, Clinical psychology, Psychology, Eating disorders, Internal medicine, Social psychology, Hormone, Psychoanalysis",,"Bryan Holtzman, Kimberly H. McManama O’Brien, Laura Reece, Kathryn E. Ackerman","Holtzman, B., O’Brien, K. H. M., Reece, L., & Ackerman, K. E. (2021). Menstrual dysfunction and athletic performance in a transgender runner: a case study. . https://doi.org/10.1249/jsr.0000000000000905","A 16.5-year-old, distance runner, female gender-assigned at birth, who identifies as male, presented with menstrual dysfunction and impaired athletic performance. The cause of the menstrual dysfunction and decreased athletic performance was identified as inadequate energy availability, largely motivated by a desired avoidance of menstruation and further development of secondary sex characteristics. The patient achieved significant weight gain (4.75 kg) in the year after presentation and resumed normal menses. When evaluating and treating transgender athletes for menstrual dysfunction and inadequate energy availability, psychological motivators related to the complex interplay between gender identity, disordered eating, and athletic performance must be addressed.  © Lippincott Williams & Wilkins."
10.1016/j.eatbeh.2021.101566,Associations between vaping and eating disorder diagnosis and risk among college students,2021,Kyle T. Ganson,,https://api.openalex.org/works?filter=doi:10.1016/j.eatbeh.2021.101566,,false,Closed,,,17,0.999972,"Bulimia nervosa, Anorexia nervosa, Eating disorders, Binge-eating disorder, Psychiatry, Psychology, Odds ratio, Logistic regression, Clinical psychology, Confounding, Binge eating, Medicine, Internal medicine",,"Kyle T. Ganson, Jason M. Nagata","Ganson, K. T. & Nagata, J. M. (2021). Associations between vaping and eating disorder diagnosis and risk among college students. . https://doi.org/10.1016/j.eatbeh.2021.101566","Vaping is common among college-age young adults. Preliminary research has shown associations between vaping and eating disorder symptoms, however, there remain gaps in this knowledge among college students. The aim of this study was to determine the associations between vaping and a self-reported lifetime eating disorder diagnosis and eating disorder risk among a large sample of college students. Cross-sectional data from the 2018-2019 national (U.S.) Healthy Minds Study (n = 51,231) were analyzed. Multiple logistic regression analyses were conducted to determine the unadjusted and adjusted associations between vaping or e-cigarette use in the past 30 days and a self-reported lifetime eating disorder diagnosis (any diagnosis, anorexia nervosa, bulimia nervosa, binge-eating disorder) and eating disorder risk (SCOFF). Among the sample, 19.0% of participants reported vaping or e-cigarette use in the past 30 days, 3.7% self-reported any lifetime eating disorder diagnosis, and 25.0% were at elevated risk for an eating disorder. Vaping or e-cigarette use was associated with higher odds of all eating disorder measures, including the self-reported lifetime eating disorder diagnosis items (any diagnosis, anorexia nervosa, bulimia nervosa, binge-eating disorder) and elevated eating disorder risk, while adjusting for demographic and confounding variables. Among a large sample of college students, vaping or e-cigarette use was associated with a self-reported lifetime eating disorder diagnosis and elevated eating disorder risk, which may exacerbate the many medical complications associated with eating disorder behaviors. Clinical professionals should screen for eating disorder behaviors among college students who report vaping or e-cigarette use to monitor symptoms and medical complications. © 2021 Elsevier Ltd"
